MSSubClass	MSZoning	LotFrontage	LotArea	LotShape	LotConfig	Neighborhood	Condition1	BldgType	HouseStyle	OverallQual	OverallCond	YearBuilt	YearRemodAdd	RoofStyle	Exterior2nd	MasVnrType	MasVnrArea	ExterQual	ExterCond	Foundation	BsmtQual	BsmtExposure	BsmtFinType1	BsmtFinSF1	BsmtUnfSF	TotalBsmtSF	HeatingQC	CentralAir	Electrical	X1stFlrSF	X2ndFlrSF	GrLivArea	BsmtFullBath	BsmtHalfBath	FullBath	HalfBath	BedroomAbvGr	KitchenQual	TotRmsAbvGrd	Fireplaces	GarageType	GarageYrBlt	GarageFinish	GarageCars	GarageArea	PavedDrive	MoSold	YrSold	SaleType	SaleCondition	ExteriorFirst	BsmtUnfSf	BathToRoom	SalePrice
160	FV	3.4011973817	8.0063675677	Reg	Inside	Somerst	Norm	TwnhsE	2Story	6	5	2009	2009	Gable	VinylSd	Stone	4.3307333403	Gd	TA	PConc	Gd	Av	GLQ	5.6835797673	318	6.4167322825	Ex	Y	SBrkr	6.4167322825	6.4167322825	7.1098794631	0	0	2	1	2	Gd	4	0	Detchd	2009	RFn	2	6.2690962837	Y	6	2009	New	Partial	VinylSd	5.7620513828	1.5	12.0652749169
160	RM	3.0445224377	7.6014023346	Reg	Inside	MeadowV	Norm	Twnhs	2Story	4	5	1970	1970	Gable	CmentBd	BrkFace	4.3820266347	TA	TA	CBlock	TA	No	Unf	5.5214609179	546	6.3026189757	Fa	Y	SBrkr	6.3026189757	6.3026189757	6.9957661563	0	0	1	1	3	TA	6	0	Attchd	1970	Unf	1	5.6559918108	Y	1	2007	WD	Normal	CemntBd	6.3026189757	0.6666666667	11.2252433925
20	C (all)	3.9120230054	9.1049798563	Reg	Inside	IDOTRR	Norm	1Fam	1Story	2	3	1949	1950	Gable	AsbShng	None	4.6821312271	TA	TA	CBlock	TA	Av	BLQ	3.9120230054	430	6.1737861039	TA	N	FuseA	6.1737861039	0	6.1737861039	1	0	0	0	1	TA	4	0	Detchd	1958	Unf	1	5.730099783	Y	10	2006	WD	Abnorml	AsbShng	6.0637852087	1	10.4719498091
20	RL	4.0943445622	9.7491701922	Reg	Inside	Edwards	Norm	1Fam	1Story	4	6	1956	1956	Gable	VinylSd	None	4.9698132996	TA	TA	CBlock	TA	No	ALQ	6.9650803456	75	7.0335064843	Ex	Y	FuseA	7.1139561096	0	7.1139561096	0	0	1	0	3	TA	6	0	Attchd	1956	RFn	1	5.6489742382	Y	4	2009	WD	Normal	VinylSd	4.3174881135	0.3333333333	11.8130300574
60	RL	4.6347289882	9.4822740875	IR1	Corner	SawyerW	Norm	1Fam	2Story	7	5	1991	1991	Gable	HdBoard	None	5.669880923	Gd	TA	PConc	Ex	Mn	BLQ	3.8712010109	422	7.0066952268	Ex	Y	SBrkr	6.8156399901	7.1024993558	7.6624678152	1	0	2	1	4	Gd	8	1	Attchd	1991	RFn	3	6.7250336422	Y	11	2007	WD	Normal	HdBoard	6.045005314	1	12.3800259527
20	RL	4.4659081187	9.3082834463	IR1	Corner	NAmes	Norm	1Fam	1Story	6	8	1958	2002	Hip	MetalSd	None	5.6629604801	Ex	TA	CBlock	Gd	No	ALQ	6.2690962837	245	7.0766538154	Ex	Y	SBrkr	7.2541778465	0	7.2541778465	1	0	1	0	3	TA	6	1	Attchd	1990	Unf	2	6.3985949345	Y	5	2008	WD	Normal	MetalSd	5.5012582105	0.6666666667	12.0810761554
60	RL	4.248495242	9.0433408313	IR1	Inside	SawyerW	Norm	1Fam	2Story	6	5	1994	1994	Gable	HdBoard	BrkFace	4.6539603502	Gd	Gd	PConc	Gd	No	GLQ	6.701960366	114	6.8330317328	Ex	Y	SBrkr	6.8416154765	6.6656837178	7.4506607962	0	1	2	1	3	Gd	7	0	Attchd	1994	RFn	2	6.154858094	Y	7	2007	WD	Normal	HdBoard	4.7361984484	1.3333333333	12.211060187
90	RL	4.2046926194	9.0798899426	Reg	Inside	Edwards	Feedr	Duplex	1.5Fin	5	7	1900	2003	Gable	MetalSd	None	5.2417470151	TA	TA	CBlock	TA	No	ALQ	6.988413182	188	7.1483457439	Gd	Y	SBrkr	7.1483457439	6.8330317328	7.6962126393	2	0	2	2	4	TA	9	0	Detchd	1977	Unf	0	5.7430031878	N	9	2008	WD	Normal	MetalSd	5.2364419628	1.5	11.8906767345
20	RL	4.1743872699	9.2337638869	Reg	Inside	Gilbert	RRAn	1Fam	1Story	6	5	2005	2006	Gable	VinylSd	None	2.7725887222	Gd	TA	PConc	Gd	No	GLQ	3.3322045102	1288	7.1823521119	Ex	Y	SBrkr	7.1823521119	0	7.1823521119	0	0	2	0	3	Gd	6	1	Attchd	2005	Fin	2	5.9839362807	Y	10	2006	New	Partial	VinylSd	7.1608459067	0.6666666667	12.0434948908
120	RL	3.9120230054	8.9886956968	Reg	Inside	SawyerW	Norm	TwnhsE	1Story	6	5	1993	1994	Gable	Plywood	None	4.7535901911	Gd	TA	PConc	Gd	No	LwQ	5.1059454739	598	7.3802557884	Ex	Y	SBrkr	7.3883278596	0	7.3883278596	1	0	2	0	2	Gd	5	1	Attchd	1993	RFn	2	6.2785214242	Y	7	2008	WD	Normal	Plywood	6.393590754	1.5	12.1704454679
20	RL	4.3694478525	9.2340568986	Reg	Inside	NWAmes	Norm	1Fam	1Story	6	6	1980	1980	Gable	Plywood	BrkFace	5.0562458053	TA	Gd	CBlock	Gd	No	BLQ	6.4377516497	0	7.4301141386	TA	Y	SBrkr	7.4301141386	0	7.4301141386	1	0	2	0	3	TA	7	1	Attchd	1980	Unf	2	6.4167322825	Y	5	2006	WD	Normal	Plywood	4.6821312271	1	12.2428866187
20	RL	4.8202815656	9.655731073	IR1	Corner	NWAmes	Norm	1Fam	1Story	5	6	1977	1977	Gable	VinylSd	None	5.6629604801	TA	TA	PConc	Gd	Av	ALQ	6.6424868014	266	7.0264268087	TA	Y	SBrkr	7.0264268087	0	7.0264268087	0	1	2	0	3	Ex	6	0	Attchd	1977	RFn	2	6.2915691396	Y	3	2008	WD	Abnorml	VinylSd	5.5834963088	1	12.0725412529
60	RL	4.5325994932	9.392578592	Reg	Inside	NridgHt	Norm	1Fam	2Story	8	5	2003	2004	Hip	VinylSd	BrkFace	5.8289456176	Gd	TA	PConc	Gd	No	Unf	6.2205901701	1181	7.0741168162	Ex	Y	SBrkr	7.1180162045	7.0387835414	7.7723315752	0	0	2	1	4	Ex	10	1	BuiltIn	2003	Fin	3	6.4861607889	Y	5	2007	WD	Normal	VinylSd	7.0741168162	0.75	12.5602444593
60	RL	4.248495242	9.2002900361	Reg	Inside	NWAmes	Feedr	1Fam	2Story	7	5	1968	1968	Gable	MetalSd	BrkFace	5.8348107371	TA	TA	CBlock	TA	No	BLQ	6.3135480463	280	6.7238324408	Gd	Y	SBrkr	7.0012456221	6.7799219075	7.5898415122	0	0	2	1	4	TA	9	1	Attchd	1968	RFn	2	6.1862086239	Y	4	2008	WD	Normal	MetalSd	5.6347896032	0.75	12.078239274
20	RL	4.5325994932	9.3790699753	Reg	Inside	CollgCr	Norm	1Fam	1Story	8	5	2001	2001	Hip	VinylSd	None	5.7037824747	Gd	TA	PConc	Gd	Av	Unf	3.8712010109	1753	7.4690838849	Ex	Y	SBrkr	7.4888529557	0	7.4888529557	0	0	2	0	3	Ex	7	1	Attchd	2001	RFn	2	6.2576675879	Y	6	2009	WD	Normal	VinylSd	7.4690838849	0.6666666667	12.3737034869
60	RL	4.6821312271	9.4731660684	IR1	Corner	Gilbert	Norm	1Fam	2Story	7	5	1997	1997	Gable	HdBoard	BrkFace	5.6524891803	TA	TA	PConc	Gd	No	Unf	5.4026773819	964	6.8710912946	Gd	Y	SBrkr	6.900730664	7.1252830915	7.7124438343	0	0	2	1	4	Gd	8	1	BuiltIn	1997	Fin	2	6.4645883037	Y	11	2006	WD	Normal	HdBoard	6.8710912946	0.75	12.3104326609
20	RL	4.2904594411	9.0966116066	IR1	Inside	Timber	Norm	1Fam	1Story	8	5	2007	2007	Gable	VinylSd	None	0	Gd	TA	PConc	Gd	Av	GLQ	2.7725887222	1450	7.2902928824	Ex	Y	SBrkr	7.2902928824	0	7.2902928824	0	0	2	0	3	Gd	7	0	Attchd	2007	Fin	3	6.4134589572	Y	7	2009	WD	Normal	VinylSd	7.2793188354	0.6666666667	12.211060187
20	RL	4.248495242	9.1160296925	Reg	Inside	NAmes	Norm	1Fam	1Story	5	6	1965	1965	Gable	VinylSd	None	0	TA	TA	CBlock	TA	No	BLQ	5.8230458955	121	6.8297937375	Ex	Y	SBrkr	6.8297937375	0	6.8297937375	0	1	1	0	2	TA	5	0	Detchd	1965	Unf	1	6.0614569189	Y	7	2009	WD	Normal	VinylSd	4.7957905456	1	11.6741936126
20	RL	4.4308167988	9.3647767253	IR1	Corner	Somerst	RRNn	1Fam	1Story	9	5	2006	2006	Hip	ImStucc	Stone	5.7104270174	Ex	TA	PConc	Ex	No	Unf	6.1224928095	1905	7.5522372876	Ex	Y	SBrkr	7.5522372876	0	7.5522372876	0	0	2	0	3	Ex	8	1	Attchd	2006	Fin	3	6.6694980899	Y	3	2007	WD	Normal	VinylSd	7.5522372876	0.6666666667	12.6760762748
20	RL	4.1431347264	9.04629086	Reg	FR2	CollgCr	Norm	1Fam	1Story	7	5	2004	2004	Gable	VinylSd	BrkFace	5.3471075307	Gd	TA	PConc	Gd	Av	GLQ	2.9957322736	1480	7.3132203871	Ex	Y	SBrkr	7.3132203871	0	7.3132203871	0	0	2	0	3	Gd	6	0	Attchd	2004	RFn	2	6.3456363608	Y	8	2009	WD	Normal	VinylSd	7.2997973668	0.6666666667	12.1547793511
20	RL	5.7462031905	10.227381007	IR2	Inside	NAmes	PosA	1Fam	1Story	7	7	1960	2007	Flat	Wd Sdng	None	3.7841896339	TA	TA	CBlock	Gd	Gd	GLQ	6.0520891689	160	6.3716118472	Ex	Y	SBrkr	7.6348206777	0	7.6348206777	1	0	2	0	4	Gd	9	1	Attchd	1960	RFn	2	6.2245584293	Y	11	2008	WD	Normal	Wd Sdng	5.0751738152	0.75	12.3966930051
30	RL	3.9512437186	8.6699142784	IR1	Inside	BrkSide	Norm	1Fam	1Story	4	5	1926	1953	Gable	MetalSd	BrkFace	4.6821312271	TA	Gd	PConc	Fa	Mn	Unf	2.7725887222	600	6.3969296552	Gd	Y	SBrkr	6.6160651851	0	6.6160651851	0	0	1	0	1	TA	5	0	Detchd	1953	Unf	2	6.2690962837	Y	6	2006	WD	Normal	MetalSd	6.3969296552	1	11.2885311318
20	RL	4.2046926194	9.2186061164	Reg	Inside	SawyerW	Norm	1Fam	1Story	7	5	2003	2003	Gable	VinylSd	None	5.1357984371	Gd	TA	PConc	Gd	No	GLQ	6.7250336422	343	7.0698741285	Ex	Y	SBrkr	7.0900768358	0	7.0900768358	1	0	2	0	2	Gd	5	0	Attchd	2003	RFn	2	6.3189681137	Y	8	2009	WD	Normal	VinylSd	5.8377304472	1.5	12.1275704174
60	RL	4.3174881135	9.1773005179	Reg	Inside	Somerst	Norm	1Fam	2Story	7	5	2005	2005	Gable	VinylSd	None	5.7430031878	Gd	TA	PConc	Gd	Mn	GLQ	5.8318824773	772	7.0148143513	Ex	Y	SBrkr	7.0148143513	6.7546040995	7.5862963072	0	0	2	1	3	Gd	8	1	Attchd	2005	RFn	2	6.535241271	Y	2	2009	WD	Normal	VinylSd	6.64898455	1	12.4411447677
60	RL	4.2904594411	9.0779511839	Reg	Inside	CollgCr	Norm	1Fam	2Story	7	5	2006	2006	Gable	VinylSd	None	5.3471075307	Gd	TA	PConc	Gd	Mn	GLQ	6.1398845522	927	7.2377781919	Ex	Y	SBrkr	7.2377781919	6.3473892097	7.5817196401	0	0	2	1	3	Gd	7	0	Attchd	2006	RFn	3	6.7661917147	Y	8	2006	New	Partial	VinylSd	6.8319535656	1	12.3875563514
70	RL	4.1431347264	10.0895520956	Reg	Inside	ClearCr	Norm	1Fam	2Story	7	7	1940	1950	Gable	MetalSd	None	5.5451774445	TA	Gd	CBlock	TA	Mn	Unf	5.9763509093	1032	6.939253946	Ex	Y	SBrkr	7.0958932211	7.0867379345	7.7844732357	0	0	2	0	4	TA	10	2	Attchd	1940	Unf	1	5.8550719222	Y	6	2010	COD	Normal	MetalSd	6.939253946	0.5	12.4065615063
90	RL	4.0073331852	9.4446216677	IR1	Inside	Mitchel	Norm	Duplex	1Story	6	5	1976	1976	Gable	Plywood	None	4.3307333403	TA	TA	CBlock	TA	Gd	Rec	6.8416154765	396	7.4547199494	TA	Y	SBrkr	7.4547199494	0	7.4547199494	0	0	2	0	4	TA	8	0	Attchd	1976	Unf	2	6.3526293963	Y	7	2006	WD	Normal	Plywood	5.9814142113	0.5	11.9243726448
60	RL	4.127134385	9.0773802447	IR1	FR2	Gilbert	RRNn	1Fam	2Story	7	5	1999	1999	Gable	VinylSd	BrkFace	5.6970934865	Gd	TA	PConc	Gd	No	ALQ	6.64898455	220	6.8997231073	Ex	Y	SBrkr	6.9295167708	6.9450510637	7.6304612618	1	0	2	1	3	Gd	8	1	BuiltIn	1999	RFn	2	5.9661467391	Y	6	2009	WD	Normal	VinylSd	5.3936275464	1.3333333333	12.273731294
90	RL	3.7376696183	8.9504031598	IR1	Inside	Edwards	Norm	Duplex	1Story	4	3	1977	1977	Gable	MetalSd	None	5.2364419628	TA	TA	PConc	Gd	Gd	GLQ	7.2723983926	0	7.2723983926	TA	Y	SBrkr	7.2723983926	0	7.2723983926	2	0	2	0	4	TA	8	0	Detchd	1995	Fin	0	5.7037824747	N	8	2007	Oth	Abnorml	MetalSd	3.6375861597	1	11.9183905731
90	RL	4.605170186	10.1266311039	Reg	Inside	Mitchel	Norm	Duplex	1Story	5	4	1967	1967	Gable	Plywood	None	0	TA	TA	CBlock	TA	Av	Unf	3.8712010109	1632	7.3975615355	TA	Y	SBrkr	7.3975615355	0	7.3975615355	0	0	2	0	4	TA	8	0	Attchd	1967	Unf	2	6.3561076607	P	6	2007	WD	Normal	HdBoard	7.3975615355	0.5	11.8705999092
20	RL	3.6109179126	9.5732458657	IR1	CulDSac	Timber	Norm	1Fam	SLvl	6	6	1958	1958	Gable	HdBoard	BrkFace	6.2934192788	TA	TA	CBlock	TA	No	GLQ	4.7095302013	354	6.7080840839	Gd	Y	FuseA	7.2034055211	0	7.2034055211	0	1	1	0	3	Gd	7	1	Basment	1958	RFn	2	6.2633982626	Y	1	2009	COD	Abnorml	HdBoard	5.8692969131	0.6666666667	11.8313791961
50	RM	4.5849674787	9.084777149	Reg	Corner	OldTown	Norm	1Fam	1.5Fin	5	6	1890	1996	Hip	VinylSd	None	5.2094861528	TA	TA	BrkTil	TA	No	LwQ	6.9920964274	0	6.9920964274	TA	Y	SBrkr	7.0800264999	6.3297209055	7.5331588075	0	0	1	0	2	TA	7	0	Detchd	1963	Unf	2	6.1224928095	Y	9	2009	WD	Normal	VinylSd	5.0304379214	0.5	11.7352686961
80	RL	4.248495242	9.0073670275	Reg	Inside	NAmes	Norm	1Fam	SLvl	5	6	1959	1959	Gable	HdBoard	BrkFace	4.8520302639	TA	Gd	CBlock	TA	Av	ALQ	6.617402978	102	7.0422861719	TA	Y	SBrkr	7.0422861719	0	7.0422861719	1	0	1	0	3	TA	6	1	Attchd	1959	RFn	1	6.6795991858	Y	3	2006	WD	Normal	HdBoard	4.6249728133	0.6666666667	11.8705999092
20	RL	4.4426512565	9.5843836101	Reg	Inside	Timber	Norm	1Fam	1Story	8	5	2002	2003	Hip	VinylSd	BrkFace	5.463831805	Gd	TA	PConc	Gd	Av	GLQ	7.1701195434	316	7.3877092391	Ex	Y	SBrkr	7.3957216086	0	7.3957216086	1	0	2	0	3	Gd	9	1	Attchd	2002	Fin	3	6.6945620585	Y	11	2007	WD	Normal	VinylSd	5.7557422136	1	12.506177238
60	RL	4.1743872699	9.5472410882	IR1	Inside	CollgCr	Norm	1Fam	2Story	7	5	2002	2002	Gable	VinylSd	BrkFace	4.9698132996	Gd	TA	PConc	Gd	No	Unf	5.9712618398	936	6.8416154765	Ex	Y	SBrkr	6.8416154765	6.7334018918	7.4821189236	0	0	2	1	3	Gd	7	1	Attchd	2002	RFn	2	6.1612073217	Y	2	2006	WD	Normal	VinylSd	6.8416154765	1	12.1678514327
20	RL	4.3567088267	9.1442005695	Reg	Inside	NWAmes	Norm	1Fam	1Story	6	7	1972	2006	Hip	Plywood	None	4.7874917428	TA	TA	CBlock	TA	No	ALQ	6.8895913084	179	7.0570369817	TA	Y	SBrkr	7.2305631534	0	7.2305631534	1	0	1	1	3	Gd	5	1	Attchd	1972	RFn	2	6.516193076	Y	3	2010	WD	Normal	Plywood	5.1873858058	1	12.1934938633
20	RL	4.0943445622	8.881836305	Reg	Inside	NAmes	Norm	1Fam	1Story	5	8	1950	2002	Gable	VinylSd	None	4.4998096703	TA	TA	CBlock	TA	No	ALQ	5.9864520053	317	6.7615727688	Gd	Y	SBrkr	6.7615727688	0	6.7615727688	1	0	1	0	3	Gd	5	0	Detchd	1980	RFn	2	6.579251212	Y	7	2007	WD	Normal	VinylSd	5.7589017739	0.6666666667	11.7675676833
20	RH	4.0943445622	8.9618790127	Reg	Corner	SawyerW	Norm	1Fam	1Story	5	5	1965	1965	Gable	VinylSd	None	5.6629604801	TA	TA	CBlock	TA	No	BLQ	6.4630294569	187	6.7190131544	Gd	Y	SBrkr	6.8721281013	0	6.8721281013	1	0	1	0	3	TA	6	0	Detchd	1979	Unf	1	5.7037824747	Y	7	2006	WD	Abnorml	VinylSd	5.2311086169	0.6666666667	11.694413341
85	RL	4.0943445622	8.881836305	Reg	Inside	CollgCr	Norm	1Fam	SFoyer	5	8	1972	2003	Gable	HdBoard	None	5.1357984371	TA	Gd	CBlock	Gd	Av	GLQ	6.492239835	108	6.6437897331	Gd	Y	SBrkr	6.6437897331	0	6.6437897331	0	1	1	0	2	TA	5	0	Detchd	1974	Fin	1	5.9814142113	Y	4	2009	WD	Normal	WdShing	4.6821312271	1	11.8048485317
60	RL	4.1743872699	9.3124455949	IR1	Inside	Mitchel	Norm	1Fam	2Story	5	4	1969	1969	Gable	HdBoard	BrkFace	5.4467373717	TA	TA	CBlock	TA	Av	ALQ	6.3315018499	29	6.6644090204	Ex	Y	SBrkr	7.0630481634	6.6846117277	7.5847730776	0	1	2	1	4	TA	7	1	Attchd	1969	RFn	2	6.2728770065	Y	9	2008	WD	Normal	HdBoard	3.36729583	1	12.0552497558
90	RL	3.5553480615	9.1484649683	IR1	CulDSac	Edwards	Norm	Duplex	SFoyer	6	5	1975	1975	Flat	Plywood	BrkFace	5.5214609179	TA	TA	CBlock	Gd	Gd	GLQ	6.8511849275	0	6.8511849275	TA	Y	SBrkr	6.8875525717	0	6.8875525717	0	2	2	0	4	TA	4	0	Detchd	1977	Unf	0	6.0867747269	Y	10	2006	WD	AdjLand	WdShing	3.1354942159	1	11.7558716436
90	RH	4.4067192473	8.8729076743	IR1	Inside	Crawfor	Norm	Duplex	2Story	6	6	1946	1950	Gable	MetalSd	BrkFace	6.047372179	TA	TA	CBlock	Gd	No	Rec	6.1820849067	495	6.8865316425	TA	N	FuseF	6.8865316425	6.8865316425	7.5796788231	0	0	2	0	4	TA	8	0	Attchd	1946	Unf	2	6.1984787165	Y	8	2007	WD	Normal	MetalSd	6.2045577626	0.5	11.8844890214
160	RM	3.1780538303	7.1701195434	Reg	Inside	Blueste	Norm	TwnhsE	2Story	6	6	1980	1980	Gable	MetalSd	None	5.7430031878	TA	TA	CBlock	Gd	No	ALQ	5.6524891803	276	6.3297209055	TA	Y	SBrkr	6.3297209055	6.5042881735	7.1139561096	0	0	1	1	2	TA	5	1	Attchd	1980	Fin	2	6.1355648911	Y	5	2009	WD	Normal	MetalSd	5.6204008657	1	11.7280368446
20	RL	4.248495242	8.9119343362	Reg	Inside	Sawyer	Norm	1Fam	1Story	5	5	1962	1962	Hip	MetalSd	None	4.7273878187	TA	TA	CBlock	TA	No	Rec	6.0330862218	640	6.9631899859	TA	Y	SBrkr	6.9631899859	0	6.9631899859	0	0	1	0	3	TA	6	0	Detchd	1977	Fin	2	6.3561076607	Y	4	2007	WD	Normal	MetalSd	6.4614681764	0.3333333333	11.7905572016
20	RL	4.1743872699	9.0419217204	Reg	Inside	CollgCr	Norm	1Fam	1Story	7	5	2003	2003	Gable	VinylSd	None	5.1119877884	Gd	TA	PConc	Gd	Mn	GLQ	6.5496507422	638	7.1981835771	Ex	Y	SBrkr	7.1981835771	0	7.1981835771	1	0	2	0	3	Gd	6	0	Attchd	2003	RFn	2	6.2747620212	Y	10	2007	WD	Normal	VinylSd	6.4583382833	1	12.1281111041
160	FV	3.1780538303	7.8524390854	Reg	FR2	Somerst	Norm	Twnhs	2Story	7	5	1999	1999	Hip	MetalSd	None	5.3844950628	Gd	TA	PConc	Gd	No	ALQ	6.4035741979	92	6.5453496603	Ex	Y	SBrkr	6.5453496603	6.579251212	7.2555912743	1	0	2	1	3	Gd	6	0	Detchd	1999	Unf	2	6.1820849067	Y	5	2010	WD	Normal	MetalSd	4.521788577	1.3333333333	11.9511803959
20	RL	3.9120230054	8.8828080549	IR1	Inside	BrkSide	Norm	1Fam	1Story	5	7	1958	2008	Gable	Plywood	None	4.8121843554	TA	Gd	CBlock	TA	Gd	BLQ	6.5453496603	162	6.7546040995	Gd	Y	SBrkr	6.7546040995	0	6.7546040995	1	0	1	0	2	TA	4	0	Detchd	2005	Unf	0	6.047372179	Y	2	2010	WD	Normal	Wd Sdng	5.0875963352	1	11.665646552
60	RL	4.5108595065	9.4114019001	IR1	Corner	NWAmes	PosN	1Fam	2Story	6	7	1977	1995	Gable	HdBoard	BrkFace	6.0497334552	TA	Gd	CBlock	Gd	No	ALQ	6.797940413	434	7.1929342212	TA	Y	SBrkr	7.3408355541	7.1929342212	7.9627639302	1	0	2	1	4	TA	11	1	Attchd	1977	Fin	2	6.4281052727	Y	7	2008	WD	Normal	HdBoard	6.0730445341	1	12.5135573453
160	RL	3.1780538303	7.7441366276	Reg	Corner	NPkVill	Norm	TwnhsE	2Story	6	6	1976	1976	Gable	Brk Cmn	None	5.7430031878	TA	TA	CBlock	Gd	No	ALQ	6.3207682943	248	6.6895992692	TA	Y	SBrkr	6.6895992692	6.6120410348	7.3447190541	1	0	2	1	3	Gd	7	1	Detchd	1976	Unf	2	6.0867747269	Y	7	2007	WD	Normal	Plywood	5.5134287462	1.3333333333	11.9511803959
20	RL	4.8040210447	9.3862245868	IR1	Corner	CollgCr	Norm	1Fam	1Story	9	5	2007	2007	Gable	VinylSd	None	5.7525726388	Gd	TA	PConc	Ex	No	Unf	3.1780538303	1800	7.4955419439	Ex	Y	SBrkr	7.4955419439	0	7.4955419439	0	0	2	0	2	Ex	7	0	Attchd	2007	Fin	2	6.553933404	Y	5	2009	WD	Normal	VinylSd	7.4955419439	1	12.3842188309
60	RL	4.3820266347	9.3339729324	Reg	Corner	Timber	Norm	1Fam	2Story	7	5	2002	2003	Gable	VinylSd	BrkFace	3.7841896339	Gd	TA	PConc	Gd	No	GLQ	6.4361503684	193	6.7056390949	Ex	Y	SBrkr	6.7141705299	6.9754139275	7.5464462737	1	0	2	1	4	Gd	8	1	BuiltIn	2002	Fin	2	6.2344107257	Y	2	2010	WD	Normal	VinylSd	5.2626901889	1	12.2779280826
60	RL	4.1743872699	9.2337638869	Reg	Inside	Gilbert	RRAn	1Fam	2Story	6	5	2005	2007	Gable	VinylSd	None	4.5538768916	Gd	TA	PConc	Gd	No	Unf	2.9957322736	783	6.663132696	Ex	Y	SBrkr	6.663132696	6.552507887	7.3024964237	0	0	2	1	3	Gd	8	1	Attchd	2005	Fin	2	5.9738096119	Y	7	2007	New	Partial	VinylSd	6.663132696	1	12.0945822695
50	RL	4.8675344505	9.1695183775	IR1	Inside	Crawfor	Norm	1Fam	1.5Fin	5	7	1940	1950	Gable	MetalSd	None	4.276666119	Gd	Gd	BrkTil	TA	No	Rec	6.0591231956	300	6.5903010482	Ex	Y	SBrkr	6.8834625864	5.8051349689	7.176254532	1	0	1	1	2	TA	7	2	Detchd	1940	Unf	1	5.5451774445	Y	6	2009	WD	Normal	MetalSd	5.7037824747	1.5	11.9829290942
20	RL	4.0073331852	8.9078830139	IR1	Inside	NAmes	Norm	1Fam	1Story	5	7	1955	1955	Hip	Wd Sdng	BrkFace	5.0172798368	TA	TA	CBlock	TA	No	ALQ	6.8046145201	196	7.0012456221	TA	Y	SBrkr	7.0012456221	0	7.0012456221	1	0	1	0	3	TA	6	0	Attchd	1955	Unf	1	5.560681631	Y	7	2008	WD	Normal	Wd Sdng	5.2781146592	0.6666666667	11.8130300574
190	RL	4.3174881135	9.2478288164	Reg	Inside	NAmes	Norm	2fmCon	SLvl	6	5	1958	1958	Hip	HdBoard	BrkFace	4.6539603502	TA	Fa	CBlock	TA	Gd	ALQ	6.2402758452	75	6.3767269479	TA	Y	SBrkr	6.9985096423	0	6.9985096423	1	0	1	0	2	TA	6	0	Attchd	1958	RFn	1	5.5759491031	Y	3	2006	ConLD	Normal	HdBoard	4.3174881135	1	11.8493977016
50	RL	4.0943445622	9.2873014131	Reg	Inside	NAmes	Norm	1Fam	1.5Fin	4	4	1949	1950	Gable	AsbShng	None	5.0498560072	TA	TA	CBlock	TA	No	Unf	3.1780538303	720	6.579251212	TA	N	FuseA	6.579251212	6.1569789856	7.0833878476	0	0	1	1	4	TA	6	0	Detchd	1958	Unf	0	6.0402547113	Y	12	2006	WD	Abnorml	AsbShng	6.579251212	0.5	11.8130300574
160	RL	3.5835189385	7.7266536648	Reg	Inside	NridgHt	Norm	Twnhs	2Story	7	5	2003	2004	Gable	Wd Shng	Stone	4.6634390941	Gd	TA	PConc	Gd	No	GLQ	6.3403593037	197	6.6385677892	Ex	Y	SBrkr	6.6385677892	6.7592552707	7.3938782901	0	0	2	0	2	Gd	6	0	BuiltIn	2003	RFn	2	6.1612073217	Y	7	2009	WD	Normal	VinylSd	5.2832037287	1	12.0610468735
120	RL	4.0073331852	8.9736048671	Reg	Inside	SawyerW	Norm	TwnhsE	1Story	6	5	1979	1979	Gable	Plywood	None	0	TA	TA	CBlock	Gd	No	Unf	5.6347896032	918	6.8221973906	TA	Y	SBrkr	6.8221973906	0	6.8221973906	0	0	2	0	2	TA	5	1	Attchd	1979	Unf	1	5.5759491031	Y	4	2010	WD	Normal	Plywood	6.8221973906	1	11.5079129231
20	FV	4.5538768916	9.3621168069	Reg	Corner	Somerst	Norm	1Fam	1Story	7	5	2007	2008	Gable	CmentBd	None	4.6821312271	Gd	TA	PConc	Gd	No	Unf	2.9957322736	1428	7.2640301429	Ex	Y	SBrkr	7.2640301429	0	7.2640301429	0	0	2	0	3	Gd	6	0	Attchd	2007	Fin	2	6.1737861039	Y	12	2008	New	Partial	CemntBd	7.2640301429	0.6666666667	12.1117619661
70	RL	4.0943445622	9.3425959511	IR1	Corner	BrkSide	RRAn	1Fam	2Story	7	8	1910	1993	Gable	HdBoard	None	4.6539603502	TA	Gd	BrkTil	Gd	No	Unf	4.7874917428	728	6.5903010482	TA	N	SBrkr	7.0352685993	6.7833252006	7.6103576183	0	0	1	0	3	Gd	8	0	Detchd	1997	Unf	2	6.2766434893	Y	10	2009	WD	Normal	HdBoard	6.5903010482	0.3333333333	12.0287386302
160	FV	3.1780538303	7.8826922063	Reg	FR2	Somerst	Norm	Twnhs	2Story	7	5	2000	2000	Gable	MetalSd	None	6.2402758452	Gd	TA	PConc	Gd	No	GLQ	6.4630294569	32	6.5117453296	Ex	Y	SBrkr	6.5117453296	6.5638555265	7.2312870043	1	0	2	1	3	Gd	6	0	Detchd	2000	Unf	2	6.1944053911	Y	4	2006	WD	Normal	MetalSd	3.4657359028	1.3333333333	12.0137007529
